--	--	Z
Boris	Boris	Npmsn
Tadić	Tadić	Npmsn
,	,	Z
Ivo	Ivo	Npmsn
Josipović	Josipović	Npmsn
i	i	Cc
Filip	Filip	Npmsn
Vujanović	Vujanović	Npmsn
--	--	Z
sastali	sastati	Vmp-pm
su	biti	Var3p
se	sebe	Px---a
u	u	S
subotu	subota	Ncfsa
(	(	Z
29	29	Mdo
maja	maj	Ncmsg
)	)	Z
u	u	S
Sarajevu	Sarajevo	Npnsl
povodom	povodom	S
razgovora	razgovor	Ncmsg
o	o	S
članstvu	članstvo	Ncnsl
u	u	S
EU	EU	Npmsn
.	.	Z
		
U	u	S
deklaraciji	deklaracija	Ncfsl
koja	koji	Pi-fsn
je	biti	Var3s
potpisana	potpisati	Appfsny
na	na	S
kraju	kraj	Ncmsl
sastanka	sastanak	Ncmsg
poziva	pozivati	Vmr3s
se	sebe	Px---a
na	na	S
međusobno	međusoban	Agpnsay
poverenje	poverenje	Ncnsa
i	i	Cc
regionalnu	regionalan	Agpfsay
saradnju	saradnja	Ncfsa
.	.	Z
		
Predsednik	predsednik	Ncmsn
Crne	crn	Agpfsgy
Gore	gora	Ncfsg
Filip	Filip	Npmsn
Vujanović	Vujanović	Npmsn
izjavio	izjaviti	Vmp-sm
je	biti	Var3s
u	u	S
ponedeljak	ponedeljak	Ncmsan
(	(	Z
31	31	Mdo
maja	maj	Ncmsg
)	)	Z
u	u	S
Banja	Banja	Npfsl
Luci	Luka	Npfsl
da	da	Cs
njegova	njegov	Ps3fsn
zemlja	zemlja	Ncfsn
poštuje	poštovati	Vmr3s
suverenitet	suverenitet	Ncmsan
i	i	Cc
teritorijalni	teritorijalan	Agpmsayn
integritet	integritet	Ncmsan
Bosne	Bosna	Npfsg
i	i	Cc
Hercegovine	Hercegovina	Npfsg
.	.	Z
		
Posle	posle	S
sastanka	sastanak	Ncmsg
sa	sa	S
predsednikom	predsednik	Ncmsi
Republike	republika	Ncfsg
Srpske	srpski	Agpfsgy
(	(	Z
RS	RS	Npmsn
)	)	Z
Rajkom	Rajko	Npmsi
Kuzmanovićem	Kuzmanović	Npmsi
,	,	Z
Vujanović	Vujanović	Npmsn
je	biti	Var3s
takođe	takođe	Rgp
izrazio	izraziti	Vmp-sm
podršku	podrška	Ncfsa
nastojanjima	nastojanje	Ncnpd
BiH	BiH	Npmsg
da	da	Cs
se	sebe	Px---a
pridruži	pridružiti	Vmr3s
EU	EU	Npmsn
i	i	Cc
NATO-u	NATO	Npmsd
.	.	Z
		
On	on	Pp3msn
je	biti	Var3s
dodao	dodati	Vmp-sm
bi	biti	Vaa3p
tri	tri	Mlc
konstitutivne	konstitutivan	Agpfsgy
etničke	etnički	Agpfsgy
zajednice	zajednica	Ncfsg
trebalo	trebati	Vmp-sn
da	da	Cs
pronađu	pronaći	Vmr3p
načine	način	Ncmpa
da	da	Cs
zemlja	zemlja	Ncfsn
postane	postati	Vmr3s
efikasnija	efikasan	Agcfsny
,	,	Z
u	u	S
cilju	cilj	Ncmsl
ostvarenja	ostvarenje	Ncnsg
tih	taj	Pd-mpg
ciljeva	cilj	Ncmpg
.	.	Z
		
On	on	Pp3msn
je	biti	Var3s
takođe	takođe	Rgp
izrazio	izraziti	Vmp-sm
nadu	nada	Ncfsa
da	da	Cs
će	hteti	Var3p
dve	dve	Mlsf-n
zemlje	zemlja	Ncfsg
zaključiti	zaključiti	Vmn
sporazum	sporazum	Ncmsan
o	o	S
dvojnom	dvojni	Agpnsly
državljanstvu	državljanstvo	Ncnsl
u	u	S
što	što	Pi-nsa
skorije	skor	Agcnsay
vreme	vreme	Ncnsa
.	.	Z
		
Cilj	cilj	Ncmsn
Albanije	Albanija	Npfsg
i	i	Cc
Srbije	Srbija	Npfsg
je	biti	Var3s
da	da	Cs
grade	graditi	Vmr3p
strateški	strateški	Agpmsny
energetski	energetski	Agpmsny
savez	savez	Ncmsn
,	,	Z
izjavio	izjaviti	Vmp-sm
je	biti	Var3s
u	u	S
ponedeljak	ponedeljak	Ncmsan
(	(	Z
31	31	Mdo
maja	maj	Ncmsg
)	)	Z
ministar	ministar	Ncmsn
energetike	energetika	Ncfsg
i	i	Cc
ekonomije	ekonomija	Ncfsg
Dritan	Dritan	Npmsn
Prifti	Prifti	Npmsn
,	,	Z
posle	posle	S
razgovora	razgovor	Ncmsg
sa	sa	S
srpskim	srpski	Agpmsiy
kolegom	kolega	Ncmsi
Petrom	Petar	Npmsi
Škundrićem	Škundrić	Npmsi
u	u	S
Tirani	Tirana	Npfsl
.	.	Z
		
Uprkos	uprkos	S
neslaganjima	neslaganje	Ncnpd
oko	oko	S
nekih	neki	Agpnpgy
pitanja	pitanje	Ncnpg
,	,	Z
postoje	postojati	Vmr3p
mogućnosti	mogućnost	Ncfpn
gde	gde	Rgp
možemo	moći	Vmr1p
sarađivati	sarađivati	Vmn
,	,	Z
posebno	posebno	Rgp
na	na	S
polju	polje	Ncnsl
ekonomije	ekonomija	Ncfsg
,	,	Z
rekao	reći	Vmp-sm
je	biti	Var3s
Prifti	Prifti	Npmsn
,	,	Z
najavljujući	najavljivati	Rr
skoru	skor	Agpfsay
posetu	poseta	Ncfsa
Beogradu	Beograd	Npmsd
.	.	Z
		
Sastanak	sastanak	Ncmsn
predstavnika	predstavnik	Ncmpg
deset	deset	Mlc
zemalja	zemlja	Ncfpg
sa	sa	S
podeljenim	podeljen	Agpmpiy
gradovima	grad	Ncmpi
--	--	Z
uključujući	uključivati	Rr
Kipar	Kipar	Npmsan
,	,	Z
Bosnu	Bosna	Npfsa
i	i	Cc
Hercegovinu	Hercegovina	Npfsa
,	,	Z
Irak	Irak	Npmsan
,	,	Z
Izrael	Izrael	Npmsan
i	i	Cc
Liban	Liban	Npmsan
--	--	Z
završen	završiti	Appmsnn
je	biti	Var3s
u	u	S
petak	petak	Ncmsan
(	(	Z
28	28	Mdo
maja	maj	Ncmsg
)	)	Z
u	u	S
severnom	severni	Agpmsly
delu	deo	Ncmsl
Mitrovice	Mitrovica	Npfsg
,	,	Z
u	u	S
kojem	koji	Pi-msl
su	biti	Var3p
Srbi	Srbin	Npmpn
većina	većina	Ncfsn
.	.	Z
		
Učesnici	učesnik	Ncmpn
su	biti	Var3p
objavili	objaviti	Vmp-pm
zajedničko	zajednički	Agpnsay
saopštenje	saopštenje	Ncnsa
,	,	Z
u	u	S
kojem	koji	Pi-nsl
se	sebe	Px---a
poziva	pozivati	Vmr3s
na	na	S
ponovnu	ponovan	Agpfsay
izgradnju	izgradnja	Ncfsa
poverenja	poverenje	Ncnsg
između	između	S
zajednica	zajednica	Ncfpg
i	i	Cc
izabranih	izabrati	Appfpgy
vlasti	vlast	Ncfpg
.	.	Z
		
Skup	skup	Ncmsn
je	biti	Var3s
takođe	takođe	Rgp
rezultirao	rezultirati	Vmp-sm
obećanjem	obećanje	Ncnsi
o	o	S
konkretnim	konkretan	Agpfply
merama	mera	Ncfpl
,	,	Z
poput	poput	S
obuke	obuka	Ncfsg
i	i	Cc
finansijske	finansijski	Agpfsgy
podrške	podrška	Ncfsg
.	.	Z
		
Rumunski	rumunski	Agpmsny
predsednik	predsednik	Ncmsn
Trajan	Trajan	Npmsn
Basesku	Baseska	Npmsn
je	biti	Var3s
,	,	Z
tokom	tokom	S
zvanične	zvaničan	Agpfsgy
posete	poseta	Ncfsg
Skoplju	Skoplje	Npnsd
u	u	S
četvrtak	četvrtak	Ncmsan
(	(	Z
27	27	Mdo
maja	maj	Ncmsg
)	)	Z
,	,	Z
izrazio	izraziti	Vmp-sm
svoju	svoj	Px-fsa
bezrezervnu	bezrezervan	Agpfsay
podršku	podrška	Ncfsa
težnjama	težnja	Ncfpd
Makedonije	Makedonija	Npfsg
za	za	S
članstvo	članstvo	Ncnsa
u	u	S
NATO-u	NATO	Npmsl
i	i	Cc
EU	EU	Npmsn
.	.	Z
		
Na	na	S
zajedničkoj	zajednički	Agpfsly
konferenciji	konferencija	Ncfsl
za	za	S
novinare	novinar	Ncmpa
sa	sa	S
makedonskim	makedonski	Agpmsiy
kolegom	kolega	Ncmsi
Đorđem	Đorđe	Npmsi
Ivanovim	Ivanov	Npmsi
,	,	Z
Basesku	Basesku	Npmsn
je	biti	Var3s
rekao	reći	Vmp-sm
da	da	Cs
Rumunija	Rumunija	Npfsn
podržava	podržavati	Vmr3s
kompromis	kompromis	Ncmsan
u	u	S
sporu	spor	Ncmsl
oko	oko	S
imena	ime	Ncnsg
sa	sa	S
Grčkom	Grčka	Npfsi
.	.	Z
		
Slovenački	slovenački	Agpmsny
premijer	premijer	Ncmsn
Borut	Borut	Npmsn
Pahor	Pahor	Npmsn
i	i	Cc
njegov	njegov	Ps3msn
srpski	srpski	Agpmsny
kolega	kolega	Ncmsn
Mirko	Mirko	Npmsn
Cvetković	Cvetković	Npmsn
složili	složiti	Vmp-pm
su	biti	Var3p
se	sebe	Px---a
u	u	S
sredu	sreda	Ncfsa
(	(	Z
26	26	Mdo
maja	maj	Ncmsg
)	)	Z
da	da	Cs
su	biti	Var3p
bilateralni	bilateralan	Agpmpny
odnosi	odnos	Ncmpn
dobri	dobar	Agpmpny
i	i	Cc
da	da	Cs
ekonomske	ekonomski	Agpfpny
veze	veza	Ncfpn
napreduju	napredovati	Vmr3p
.	.	Z
		
Pahor	Pahor	Npmsn
je	biti	Var3s
izrazio	izraziti	Vmp-sm
podršku	podrška	Ncfsa
Slovenije	Slovenija	Npfsg
nastojanjima	nastojanje	Ncnpd
Srbije	Srbija	Npfsg
za	za	S
članstvo	članstvo	Ncnsa
u	u	S
EU	EU	Npmsn
,	,	Z
dodajući	dodavati	Rr
da	da	Cs
Ljubljana	Ljubljana	Npfsn
želi	želeti	Vmr3s
da	da	Cs
sve	sav	Pi-fpn
zemlje	zemlja	Ncfpn
u	u	S
regionu	region	Ncmsl
uspešno	uspešno	Rgp
završe	završiti	Vmr3p
svoj	svoj	Px-msan
proces	proces	Ncmsan
integracije	integracija	Ncfsg
u	u	S
EU	EU	Npmsan
.	.	Z
		
Turski	turski	Agpmsny
premijer	premijer	Ncmsn
Redžep	Redžep	Npmsn
Tajip	Tajip	Npmsn
Erdogan	Erdogan	Npmsn
pohvalio	pohvaliti	Vmp-sm
je	biti	Var3s
u	u	S
sredu	sreda	Ncfsa
(	(	Z
26	26	Mdo
maja	maj	Ncmsg
)	)	Z
nove	nov	Agpmpay
prijateljske	prijateljski	Agpmpay
odnose	odnos	Ncmpa
sa	sa	S
Brazilom	Brazil	Npmsi
,	,	Z
a	a	Cc
posebno	posebno	Rgp
diplomatsku	diplomatski	Agpfsay
saradnju	saradnja	Ncfsa
između	između	S
dve	dva	Mlcf-n
zemlje	zemlja	Ncfsg
oko	oko	S
nuklearnog	nuklearan	Agpmsgy
programa	program	Ncmsg
Irana	Iran	Npmsg
.	.	Z
		
U	u	S
obraćanju	obraćanje	Ncnsl
na	na	S
poslovnoj	poslovan	Agpfsly
konferenciji	konferencija	Ncfsl
u	u	S
Sao	Sao	Npmsl
Paolu	Paolo	Npmsl
,	,	Z
Erdogan	Erdogan	Npmsn
je	biti	Var3s
ukazao	ukazati	Vmp-sm
da	da	Cs
su	biti	Var3p
Turska	Turska	Npfsn
i	i	Cc
Brazil	Brazil	Npmsn
,	,	Z
obe	oba	Mlsf-n
nestalne	nestalan	Agpfsgy
članice	članica	Ncfsg
Saveta	savet	Ncmsg
bezbednosti	bezbednost	Ncfsg
UN-a	UN	Npmsg
,	,	Z
imali	imati	Vmp-pm
hrabrosti	hrabrost	Ncfsg
da	da	Cs
rešavaju	rešavati	Vmr3p
izvor	izvor	Ncmsan
duboke	dubok	Agpfsgy
zabrinutosti	zabrinutost	Ncfsg
međunarodne	međunarodni	Agpfsgy
zajednice	zajednica	Ncfsg
.	.	Z
		
Kultura	kultura	Ncfsn
i	i	Cc
sport	sport	Ncmsn
:	:	Z
Roling	Roling	Npmsn
Stonsi	Stons	Npmpn
prodrmali	prodrmati	Vmp-pm
Crnu	crn	Agpfsay
Goru	gora	Ncfsa
Obožavaci	obožavalac	Ncmpn
iz	iz	S
regiona	region	Ncmsg
klicali	klicati	Vmp-pm
su	biti	Var3p
Miku	Mik	Npmsd
Džegeru	Džeger	Npmsd
i	i	Cc
Roling	Roling	Npmsn
Stonsima	Stons	Npmpd
u	u	S
ponedeljak	ponedeljak	Ncmsan
uveče	uveče	Rgp
u	u	S
Crnoj	crn	Agpfsly
Gori	gora	Ncfsl
.	.	Z
		
Takođe	takođe	Rgp
ove	ovaj	Pd-fsg
nedelje	nedelja	Ncfsg
:	:	Z
u	u	S
Turskoj	Turska	Npfsl
završene	završiti	Appfpny
Crnomorske	crnomorski	Agpfpny
igre	igra	Ncfpn
,	,	Z
a	a	Cc
Srpkinja	Srpkinja	Npfsn
Jelena	Jelena	Npfsn
Janković	Janković	Npfsn
osvojila	osvojiti	Vmp-sf
titulu	titula	Ncfsa
šampiona	šampion	Ncmpg
u	u	S
igri	igra	Ncfsl
mešovitih	mešovit	Agpmpgy
parova	par	Ncmpg
na	na	S
Vimbldonu	Vimbldon	Npmsl
.	.	Z
		
Mik	Mik	Npmsn
Džeger	Džeger	Npmsn
(	(	Z
levo	levo	Rgp
)	)	Z
nastupa	nastupati	Vmr3s
sa	sa	S
gitaristom	gitarist	Ncmsi
Kitom	Kit	Npmsi
Ričardsom	Ričards	Npmsi
u	u	S
blizini	blizina	Ncfsl
jadranskog	jadranski	Agpmsgy
grada	grad	Ncmsg
Budve	Budva	Npfsg
u	u	S
Crnoj	crn	Agpfsly
Gori	gora	Ncfsl
u	u	S
ponedeljak	ponedeljak	Ncmsan
(	(	Z
9	9	Mdo
jula	jul	Ncmsg
)	)	Z
,	,	Z
u	u	S
sklopu	sklop	Ncmsl
turneje	turneja	Ncfsg
Roling	Roling	Npmsn
Stonsa	Stons	Npmpg
Big	Big	Npmsn
Beng	Beng	Npmsn
.	.	Z
		
Oko	oko	Rgp
55	55	Mdc
obožavalaca	obožavalac	Ncmpg
iz	iz	S
Crne	crn	Agpfsgy
Gore	gora	Ncfsg
,	,	Z
Albanije	Albanija	Npfsg
,	,	Z
Bosne	Bosna	Npfsg
i	i	Cc
Hercegovine	Hercegovina	Npfsg
i	i	Cc
Italije	Italija	Npfsg
prisustvovalo	prisustvovati	Vmp-sn
je	biti	Var3s
u	u	S
ponedeljak	ponedeljak	Ncmsan
(	(	Z
9	9	Mdo
jula	jul	Ncmsg
)	)	Z
koncertu	koncert	Ncmsd
Roling	Roling	Npmsn
Stonsa	Stons	Npmpg
na	na	S
plaži	plaža	Ncfsl
Jaz	Jaz	Npmsn
u	u	S
blizini	blizina	Ncfsl
Budve	Budva	Npfsg
.	.	Z
		
Koncert	koncert	Ncmsn
grupe	grupa	Ncfsg
,	,	Z
koji	koji	Pi-msn
je	biti	Var3s
održan	održati	Appmsnn
u	u	S
sklopu	sklop	Ncmsl
turneje	turneja	Ncfsg
Big	Big	Npmsn
Beng	Beng	Npmsn
,	,	Z
trajao	trajati	Vmp-sm
je	biti	Var3s
dva	dva	Mlc
sata	sat	Ncmsg
.	.	Z
		
Među	među	S
prisutnima	prisutan	Ncmpi
su	biti	Var3p
bili	biti	Vap-pm
hrvatski	hrvatski	Agpmsny
predsednik	predsednik	Ncmsn
Stipe	Stipe	Npmsn
Mesić	Mesić	Npmsn
,	,	Z
predsednik	predsednik	Ncmsn
Srbije	Srbija	Npfsg
Boris	Boris	Npmsn
Tadić	Tadić	Npmsn
i	i	Cc
bugarski	bugarski	Agpmsny
predsednik	predsednik	Ncmsn
Georgi	Georgi	Npmsn
Prvanov	Prvanov	Npmsn
.	.	Z
		
Bugarska	Bugarska	Npfsn
je	biti	Var3s
osvojila	osvojiti	Vmp-sf
prvo	prvi	Mlonsa
mesto	mesto	Ncnsa
u	u	S
ženskom	ženski	Agpnsly
atletskom	atletski	Agpnsly
finalu	finale	Ncnsl
na	na	S
62	62	Mdo
Balkanijadi	Balkanijada	Npfsl
,	,	Z
regionalnom	regionalan	Agpnsly
atletskom	atletski	Agpnsly
takmičenju	takmičenje	Ncnsl
koje	koji	Pi-nsn
je	biti	Var3s
održano	održati	Appnsny
prošle	prošli	Agpfsgy
nedelje	nedelja	Ncfsg
u	u	S
Sofiji	Sofija	Npfsl
.	.	Z
		
Bugarski	bugarski	Agpmsny
tim	tim	Ncmsn
bio	biti	Vap-sm
je	biti	Var3s
prvi	prvi	Mlomsn
sa	sa	S
ukupno	ukupno	Rgp
152	152	Mdc
poena	poen	Ncmsg
,	,	Z
a	a	Cc
slede	slediti	Vmr3p
ga	on	Pp3msa
Grčka	Grčka	Npfsn
sa	sa	S
139	139	Mdc
i	i	Cc
Turska	Turska	Npfsn
sa	sa	S
122	122	Mdc
poena	poen	Ncmsg
.	.	Z
		
Od	od	S
ukupno	ukupno	Rgp
11	11	Mdc
zlatnih	zlatan	Agpfpgy
medalja	medalja	Ncfpg
za	za	S
Bugarsku	Bugarska	Npfsa
,	,	Z
Tezdžan	Tezdžan	Npfsn
Naimova	Naimova	Npfsn
i	i	Cc
Teodora	Teodora	Npfsn
Kolarova	Kolarova	Npfsn
osvojile	osvojiti	Vmp-pf
su	biti	Var3p
po	po	S
tri	tri	Mlc
.	.	Z
		
Prve	prvi	Mlofpn
Crnomorske	crnomorski	Agpfpny
sportske	sportski	Agpfpny
igre	igra	Ncfpn
završene	završiti	Appfpny
su	biti	Var3p
u	u	S
subotu	subota	Ncfsa
(	(	Z
7	7	Mdo
jula	jul	Ncmsg
)	)	Z
u	u	S
Trabzonu	Trabzon	Npmsl
,	,	Z
u	u	S
Turskoj	Turska	Npfsl
.	.	Z
		
Sportisti	sportist	Ncmpn
iz	iz	S
11	11	Mdc
zemalja	zemlja	Ncfpg
takmičili	takmičiti	Vmp-pm
su	biti	Var3p
se	sebe	Px---a
u	u	S
gađanju	gađanje	Ncnsl
lukom	luk	Ncmsi
i	i	Cc
strelom	strela	Ncfsi
,	,	Z
košarci	košarka	Ncfsl
,	,	Z
gimnastici	gimnastika	Ncfsl
,	,	Z
fudbalu	fudbal	Ncmsl
,	,	Z
plivanju	plivanje	Ncnsl
,	,	Z
te	te	Ncmsn
kvon	kvon	Ncmsn
dou	dou	Ncmsl
,	,	Z
atletici	atletika	Ncfsl
,	,	Z
odbojci	odbojka	Ncfsl
i	i	Cc
rvanju	rvanje	Ncnsl
.	.	Z
		
Džejmi	Džejmi	Npmpn
Marej	Marej	Npmsn
iz	iz	S
Velike	velik	Agpfsgy
Britanije	Britanija	Npfsg
i	i	Cc
Srpkinja	Srpkinja	Npfsn
Jelena	Jelena	Npfsn
Janković	Janković	Npfsn
osvojili	osvojiti	Vmp-pm
su	biti	Var3p
u	u	S
nedelju	nedelja	Ncfsa
(	(	Z
8	8	Mdo
jula	jul	Ncmsg
)	)	Z
titulu	titula	Ncfsa
šampiona	šampion	Ncmsg
Vimbldona	Vimbldon	Npmsg
u	u	S
mešovitim	mešovit	Agpmply
parovima	par	Ncmpl
,	,	Z
pobedivši	pobediti	Rr
u	u	S
finalu	finale	Ncnsl
Jonasa	Jonas	Npmsg
Bjorkmana	Bjorkman	Npmsg
iz	iz	S
Švedske	Švedska	Npfsg
i	i	Cc
Australijanku	Australijanka	Npfsa
Ališu	Ališa	Npfsa
Molik	molik	Npfsa
06.Apr	6	Mdm
,	,	Z
03.Jun	3	Mdm
,	,	Z
6-1.	6	Mdm
Janković	Janković	Npmsn
je	biti	Var3s
trenutno	trenutno	Rgp
treća	treći	Mlofsn
igračica	igračica	Ncfsn
sveta	svet	Ncmsg
,	,	Z
posle	posle	S
poraza	poraz	Ncmsg
od	od	S
Marion	Marion	Npfsg
Bartoli	Bartoli	Npfsg
u	u	S
četvrtom	četvrti	Mlonsl
kolu	kolo	Ncnsl
Vimbldona	Vimbldon	Npmsg
u	u	S
pojedinačnoj	pojedinačan	Agpfsly
konkurenciji	konkurencija	Ncfsl
za	za	S
žene	žena	Ncfpa
.	.	Z
		
Sedamnaesto	sedamnaesti	Mlonsn
tradicionalno	tradicionalan	Agpnsny
okupljanje	okupljanje	Ncnsn
Karakačana	Karakačanin	Npmpg
održano	održati	Appnsny
je	biti	Var3s
u	u	S
nedelju	nedelja	Ncfsa
(	(	Z
8	8	Mdo
jula	jul	Ncmsg
)	)	Z
na	na	S
lokaciji	lokacija	Ncfsl
Karandila	Karandila	Npnpn
kod	kod	S
Slivena	Sliven	Npmsg
u	u	S
Bugarskoj	Bugarska	Npfsl
.	.	Z
		
Manifestacija	manifestacija	Ncfsn
je	biti	Var3s
okupila	okupiti	Vmp-sf
skoro	skoro	Rgp
1	1	Mdc
predstavnika	predstavnik	Ncmpg
etničke	etnički	Agpfsgy
manjine	manjina	Ncfsg
Karakačani	Karakačanin	Npmpn
iz	iz	S
Bugarske	Bugarska	Npfsg
i	i	Cc
Grčke	Grčka	Npfsg
.	.	Z
		
U	u	S
Ohridu	Ohrid	Npmsl
u	u	S
Makedoniji	Makedonija	Npfsl
od	od	S
22	22	Mdo
juna	jun	Ncmsg
do	do	S
6	6	Mdo
jula	jul	Ncmsg
održana	održati	Appfsny
je	biti	Var3s
umetnička	umetnički	Agpfsny
kolonija	kolonija	Ncfsn
Balkanski	balkanski	Agpmsny
duh	duh	Ncmsn
.	.	Z
		
Ukupno	ukupno	Rgp
15	15	Mdc
umetnika	umetnik	Ncmpg
iz	iz	S
Albanije	Albanija	Npfsg
,	,	Z
Austrije	Austrija	Npfsg
,	,	Z
Bugarske	Bugarska	Npfsg
,	,	Z
Nemačke	Nemačka	Npfsg
,	,	Z
Grčke	Grčka	Npfsg
,	,	Z
Makedonije	Makedonija	Npfsg
,	,	Z
Crne	crn	Agpfsgy
Gore	gora	Ncfsg
,	,	Z
Srbije	Srbija	Npfsg
i	i	Cc
Turske	Turska	Npfsg
učestvovalo	učestvovati	Vmp-sn
je	biti	Var3s
u	u	S
radionici	radionica	Ncfsl
koju	koji	Pi-fsa
su	biti	Var3p
zajedno	zajedno	Rgp
organizovali	organizovati	Vmp-pm
Fondacija	fondacija	Ncfsn
za	za	S
strateška	strateški	Agpnpay
istraživanja	istraživanje	Ncnpa
i	i	Cc
Kulturno	kulturan	Agpnsny
udruženje	udruženje	Ncnsn
Ikon	Ikon	Npmsn
.	.	Z
		
Olimpijski	olimpijski	Agpmsny
komitet	komitet	Ncmsn
Crne	crn	Agpfsgy
Gore	gora	Ncfsg
zvanično	zvanično	Rgp
je	biti	Var3s
u	u	S
subotu	subota	Ncfsa
(	(	Z
7	7	Mdo
jula	jul	Ncmsg
)	)	Z
primljen	primiti	Appmsnn
u	u	S
Međunarodni	međunarodni	Agpmsayn
olimpijski	olimpijski	Agpmsayn
komitet	komitet	Ncmsan
(	(	Z
MOK	MOK	Npmsn
)	)	Z
.	.	Z
		
Zahtev	zahtev	Ncmsn
Crne	crn	Agpfsgy
Gore	gora	Ncfsg
za	za	S
članstvo	članstvo	Ncnsa
zvanično	zvanično	Rgp
je	biti	Var3s
odobren	odobriti	Appmsnn
na	na	S
119	119	Mdo
zasedanju	zasedanje	Ncnsl
generalne	generalan	Agpfsgy
skupštine	skupština	Ncfsg
MOK-a	MOK	Npmsg
u	u	S
Gvatemala	Gvatemala	Npmsl
Sitiju	Siti	Npmsl
,	,	Z
nakon	nakon	Cs
što	što	Cs
je	biti	Var3s
Crna	crn	Agpfsny
Gora	gora	Ncfsn
proglasila	proglasiti	Vmp-sf
nezavisnost	nezavisnost	Ncfsa
prošle	prošli	Agpfsgy
godine	godina	Ncfsg
.	.	Z
		
Grčka	Grčka	Npfsn
otvorila	otvoriti	Vmp-sf
novi	nov	Agpmsayn
Muzej	muzej	Ncmsan
Akropolja	Akropolj	Npnsg
Švajcarski	švajcarski	Agpmsny
arhitekta	arhitekt	Ncmsn
Bernar	Bernar	Npmsn
Čumi	Čumi	Npmsn
projektovao	projektovati	Vmp-sm
je	biti	Var3s
objekat	objekat	Ncmsan
21	21	Mdo
veka	vek	Ncmsg
u	u	S
kome	ko	Pi-nsl
će	hteti	Var3s
biti	biti	Van
smeštena	smestiti	Appnpny
blaga	blago	Ncnpn
Akropolja	Akropolj	Npmsg
.	.	Z
		
Međutim	međutim	Rgp
,	,	Z
da	da	Cs
li	li	Qq
će	hteti	Var3p
to	taj	Pd-nsn
pomoći	pomoći	Vmn
Grčkoj	Grčka	Npfsd
u	u	S
njenoj	njen	Agpfsly
kampanji	kampanja	Ncfsl
da	da	Cs
povrati	povratiti	Vmr3s
nedostajuće	nedostajući	Agpmpay
mermere	mermer	Ncmpa
Partenona	Partenon	Npmsg
?	?	Z
Skulpture	skulptura	Ncfpn
su	biti	Var3p
postavljene	postaviti	Appfpny
u	u	S
specijalno	specijalno	Rgp
projektovane	projektovan	Agpmpay
metalno-drvene	metalnorven	Agpmpay
sanduke	sanduk	Ncmpa
punjene	punjen	Agpmpay
polistirenskom	polistirenski	Agpfsiy
penom	pena	Ncfsi
.	.	Z
		
U	u	S
nedelju	nedelja	Ncfsa
14	14	Mdo
oktobra	oktobar	Ncmsg
,	,	Z
prva	prvi	Mlofsn
skulptura	skulptura	Ncfsn
preseljena	preseliti	Appfsny
je	biti	Var3s
u	u	S
novi	nov	Agpmsayn
Muzej	muzej	Ncmsan
Akropolja	Akropolj	Ncnsg
.	.	Z
		
Tri	tri	Mlc
visokobezbedne	visokobezbedan	Agpfsgy
dizalice	dizalica	Ncfsg
korišćene	koristiti	Appfpny
su	biti	Var3p
za	za	S
prebacivanje	prebacivanje	Ncnsa
remek	remek	Agpnsgy
dela	deo	Ncmsg
teškog	težak	Agpmsgy
2,3	2,3	Mdc
tone	tona	Ncfsg
.	.	Z
		
Glavni	glavni	Agpmpny
ciljevi	cilj	Ncmpn
poduhvata	poduhvat	Ncmpg
,	,	Z
koji	koji	Pi-msn
je	biti	Var3s
trajao	trajati	Vmp-sm
90	90	Mdc
minuta	minuta	Ncfpg
,	,	Z
bili	biti	Vap-pm
su	biti	Var3p
preciznost	preciznost	Ncfsn
i	i	Cc
bezbednost	bezbednost	Ncfsn
.	.	Z
		
To	taj	Pd-nsn
je	biti	Var3s
istorijski	istorijski	Agpmsny
događaj	događaj	Ncmsn
od	od	S
velikog	velik	Agpmsgy
značaja	značaj	Ncmsg
,	,	Z
rekao	reći	Vmp-sm
je	biti	Var3s
grčki	grčki	Agpmsny
ministar	ministar	Ncmsn
kulture	kultura	Ncfsg
Mihalis	Mihalis	Npmsn
Lijapis	Lijapis	Npmsn
.	.	Z
		
On	on	Pp3msn
je	biti	Var3s
nadgledao	nadgledati	Vmp-sm
transfer	transfer	Ncmsan
zajedno	zajedno	Rgp
sa	sa	S
arhitektom	arhitekt	Ncmsi
novog	nov	Agpmsgy
muzeja	muzej	Ncmsg
Bernarom	Bernar	Npmsi
Čumijem	Čumi	Npmsi
,	,	Z
25	25	Mdc
ambasadora	ambasador	Ncmpg
država	država	Ncfpg
članica	članica	Ncfpg
EU	EU	Npmsn
i	i	Cc
brojnim	brojan	Agpmpiy
novinarima	novinar	Ncmpi
.	.	Z
		
Prebacivanje	prebacivanje	Ncnsn
svih	sav	Pi-mpg
artikala	artikal	Ncmpg
u	u	S
muzej	muzej	Ncmsan
bi	biti	Vaa3s
trebalo	trebati	Vmp-sn
da	da	Cs
bude	biti	Var3s
gotovo	gotovo	Rgp
u	u	S
naredna	naredan	Agpnpay
dva	dva	Mlc
do	do	S
tri	tri	Mlc
meseca	mesec	Ncmsg
,	,	Z
zavisno	zavisno	Rgp
od	od	S
vremenskih	vremenski	Agpmpgy
uslova	uslov	Ncmpg
.	.	Z
		
Temperatura	temperatura	Ncfsn
,	,	Z
vetar	vetar	Ncmsn
i	i	Cc
vlažnost	vlažnost	Ncfsn
mere	meriti	Vmr3p
se	sebe	Px---a
pred	pred	S
