.	.	Z
		
pa	pa	Cc
vu	ona	Pp3fsa
obrIšem	obrisati	Vmr1s
dUpe	dupe	Ncnsa
pa	pa	Cc
tUr/	tUr/	X
((ššš))	((ššš))	X
.	.	Z
		
tUrim	turiti	Vmr1s
ju	ona	Pp3fsa
u	u	S
krEvet	krevet	Ncmsan
•	•	Z
ali	ali	Cc
.	.	Z
		
ne	ne	Qz
mOže	moći	Vmr3s
svEkar	svekar	Ncmsn
spI	spati	Vmr3s
pri	pri	S
njU	ona	Pp3fsa
u	u	S
krEvet	krevet	Ncmsan
.	.	Z
		
pa	pa	Cc
kAžem	kazati	Vmr1s
čUvaj	čuvati	Vmm2s
si	sebe	Px---d
ju	ona	Pp3fsa
tI	ti	Pp2-sn
•	•	Z
ne	ne	Qz
mOgu	moći	Vmr1s
jA	ja	Pp1-sn
.	.	Z
		
ne	ne	Qz
mOgu	moći	Vmr1s
jA	ja	Pp1-sn
trEba	trebati	Vmr3s
jA	ja	Pp1-sn
da	da	Cs
spIm	spati	Vmr1s
obRneš	obrnuti	Vmr2s
se	sebe	Px---a
na	na	S
vAmo	ovamo	Rgp
i	i	Cc
spAva	spavati	Vmr3s
si	sebe	Px---d
bAš	baš	Rgp
ga	on	Pp3msa
brIga	brigati	Vmr3s
.	.	Z
		
a	a	Cc
•	•	Z
mUžot	muž	Ncmsn-t
mi	ja	Pp1-sd
jednU	jedan	Mlcfsa
nOć	noć	Ncfsa
unEli	uneti	Vmp-pm
smo	biti	Var1p
jOš	još	Rgp
jEdan	jedan	Mlcmsa
krEvet	krevet	Ncmsan
.	.	Z
		
spA	spati	Vmr3s
pa	pa	Cc
mlOgo	mlogo	Rgp
dUva	duvati	Vmr3s
kAd	kad	Cs
spIri	spiriti	Vmr3s
.	.	Z
		
nA	na	S
nos	nos	Ncmsan
i	i	Cc
.	.	Z
		
ne	ne	Qz
mOž	moći	Vmr3s
da	da	Cs
ga	on	Pp3msa
tRpu	trpeti	Vmr3p
•	•	Z
i	i	Cc
mOram	morati	Vmr1s
jA	ja	Pp1-sn
.	.	Z
		
čErkata	čerka	Ncfsn-t
dOjde	doći	Vmr3s
mAlko	malko	Rgp
posedI	posedeti	Vmr3s
posedI	posedeti	Vmr3s
.	.	Z
		
i	i	Cc
jA	ja	Pp1-sn
.	.	Z
		
svE	sav	Pi-nsa
zəm	biti	Var1s
čuvAla	čuvati	Vmp-sf
.	.	Z
		
kAko	kako	Cs
sam	biti	Var1s
prošlA	proći	Vmp-sf
i	i	Cc
kAko	kako	Cs
sam	biti	Var1s
proživIla	proživeti	Vmp-sf
ni	ni	Qz
nAjgori	loš	Agsmpny
dušmAni	dušmanin	Ncmpn
da	da	Cs
ne	ne	Qz
dožIviju	doživeti	Vmr3p
tovA	taj	Pd-nsa
.	.	Z
		
ali	ali	Cc
•	•	Z
ali	ali	Cc
•	•	Z
ali	ali	Cc
.	.	Z
		
bOg	bog	Ncmsn
mi	ja	Pp1-sd
dAl	dati	Vmp-sm
zdrAvlje	zdravlje	Ncnsa
dAl	dati	Vmp-sm
•	•	Z
živOt	život	Ncmsan
.	.	Z
		
i	i	Cc
žIvim	živeti	Vmr1s
.	.	Z
		
i	i	Cc
žIvim	živeti	Vmr1s
tIke	tIke	Rgp
tAko	tako	Rgp
.	.	Z
		
tAko	tako	Rgp
•	•	Z
mnOogo	mnogo	Rgp
mojE	moj	Ps1fpn
su	biti	Vcr3p
prIče	priča	Ncfpn
golmE	golem	Agpfpny
.	.	Z
		
mojA	moj	Ps1fsn
istOrija	istorija	Ncfsn
golemA	golem	Agpfsny
.	.	Z
		
ali	ali	Cc
sAmo	samo	Rgp
ne	ne	Qz
mOgu	moći	Vmr1s
svE	sav	Pi-nsa
da	da	Cs
ti	ti	Pp2-sd
prIčam	pričati	Vmr1s
.	.	Z
		
jA	ja	Pp1-sn
bih	biti	Vaa1s
vOlela	voleti	Vmp-sf
da	da	Cs
mi	ja	Pp1-sd
prIčate	pričati	Vmr2p
.	.	Z
		
da	da	Cs
li	li	Qq
bIste	biti	Vaa2p
tO	taj	Pd-nsa
kAko	kako	Cs
•	•	Z
Oovaj	ovaj	Pd-msn
•	•	Z
rEkli	reći	Vmp-pm
ste	biti	Var2p
da	da	Cs
ste	biti	Var2p
Išli	ići	Vmp-pm
u	u	S
lAzarice	lazarica	Ncfpa
.	.	Z
		
a	a	Cc
Išli	ići	Vmp-pm
smo	biti	Var1p
•	•	Z
Išla	ići	Vmp-sf
səm	biti	Var1s
u	u	S
lAzaricu	lazarica	Ncfpa
.	.	Z
		
a	a	Cc
sAmo	samo	Rgp
da	da	Cs
((əə))	((əə))	X
Ovaj	ovaj	Pd-msn
.	.	Z
		
da	da	Cs
mi	ja	Pp1-sd
isprIčate	ispričati	Vmr2p
mi	ja	Pp1-sd
gdE	gde	Rgp
((ššš))	((ššš))	X
.	.	Z
		
jA	ja	Pp1-sn
səm	biti	Var1s
na	na	S
pOske	pOske	X
pričAla	pričati	Vmp-sf
pričAla	pričati	Vmp-sf
.	.	Z
		
Običaj	običaj	Ncmsn
svE	sav	Pi-nsn
se	sebe	Px---a
izmenIlo	izmeniti	Vmp-sn
•	•	Z
sA	sad	Rgp
sasvIm	sasvim	Rgp
drUkše	drukše	Rgp
drUkše	drukše	Rgp
bEži	bežati	Vmm2s
.	.	Z
		
velIi	veliti	Vmr3s
•	•	Z
zbEremo	zbrati	Vmr1p
se	sebe	Px---a
šEs	šes	Mlc
.	.	Z
		
devOjčice	devojčica	Ncfpa
.	.	Z
		
i	i	Cc
Učimo	učiti	Vmr1p
•	•	Z
da	da	Cs
pEvamo	pevati	Vmr1p
.	.	Z
		
čEtri	četri	Mlc
pEvaju	pevati	Vmr3p
a	a	Cc
dvE	dva	Mlcf-n
Igraju	igrati	Vmr3p
•	•	Z
šEtaju	šetati	Vmr3p
.	.	Z
		
ii	i	Cc
sA	sad	Rgp
•	•	Z
dənəs	dənəs	Rgp
će	hteti	Var3s
kod	kod	S
mEn	ja	Pp1-sg
da	da	Cs
s/	s/	X
vEžbamo	vežbati	Vmr1p
.	.	Z
		
pa	pa	Cc
sUtra	sutra	Rgp
ćemo	hteti	Var1p
kod	kod	S
tEb	ti	Pp2-sg
Idemo	ići	Vmr1p
pa	pa	Cc
sAt	sat	Ncmsn
dvA	dva	Mlcm
vEžbamo	vežbati	Vmr1p
dok	dok	Cs
dOjde	doći	Vmr3s
.	.	Z
		
lAzareva	lazarev	Aspfsny
sUbota	subota	Ncfsn
kAd	kad	Cs
je	biti	Vcr3s
.	.	Z
		
i	i	Cc
təg	təg	Rgp
Idemo	ići	Vmr1p
u	u	S
lAzarice	lazarice	Ncfpa
Ujutru	ujutru	Rgp
rAno	rano	Rgp
ustAnemo	ustati	Vmr1p
.	.	Z
		
a	a	Cc
jednO	jedan	Mlcnsn
mUško	muški	Agpnsny
•	•	Z
nAjdemo	naći	Vmr1p
.	.	Z
		
da	da	Cs
ni	mi	Pp1-pd
nOsi	nositi	Vmr3s
kOrpu	korpa	Ncfsa
jAja	jaje	Ncnpa
da	da	Cs
zbIra	zbirati	Vmr3s
.	.	Z
		
On	on	Pp3msn
da	da	Cs
nOsi	nositi	Vmr3s
kOrpu	korpa	Ncfsa
.	.	Z
		
a	a	Cc
mI	mi	Pp1-pn
sAmo	samo	Rgp
da	da	Cs
pEvamo	pevati	Vmr1p
da	da	Cs
Igramo	igrati	Vmr1p
•	•	Z
jA	ja	Pp1-sn
sam	biti	Var1s
pevAla	pevati	Vmp-sf
.	.	Z
		
i	i	Cc
.	.	Z
		
Idemo	ići	Vmr1p
od	od	S
kUḱu	kuḱa	Ncfsa
na	na	S
kUḱu	kuḱa	Ncfsa
.	.	Z
		
ali	ali	Cc
Ujutru	ujutru	Rgp
rAno	rano	Rgp
ustAnemo	ustati	Vmr1p
.	.	Z
		
i	i	Cc
jajcE	jajce	Ncnsa
.	.	Z
		
slOmimo	slomiti	Vmr1p
pa	pa	Cc
ga	on	Pp3msa
popIemo	popiti	Vmr1p
žIvo	živ	Agpnsay
da	da	Cs
ne	ne	Qz
zagrkavEmo	zagrkaveti	Vmr1p
.	.	Z
		
da	da	Cs
mOž	moći	Vmr3s
da	da	Cs
pEvamo	pevati	Vmr1p
.	.	Z
		
i	i	Cc
sA	sad	Rgp
otIdemo	otići	Vmr1p
u	u	S
kUḱu	kUḱa	Ncfsa
i	i	Cc
na	na	S
kvO	kvo	Pi-nsn
ni	mi	Pp1-pd
narEde	narediti	Vmr3p
na	na	S
tOj	taj	Pd-nsa
pEvamo	pevati	Vmr1p
.	.	Z
		
na	na	S
svE	sav	Pi-nsa
znAmo	znati	Vmr1p
da	da	Cs
pEvamo	pevati	Vmr1p
.	.	Z
		
i	i	Cc
na	na	S
kUḱu	kUḱa	Ncfsa
.	.	Z
		
i	i	Cc
naa	na	S
.	.	Z
		
oračA	orač	Ncmsay
.	.	Z
		
i	i	Cc
naa	na	S
•	•	Z
kosačA	kosač	Ncmsay
.	.	Z
		
i	i	Cc
na	na	S
razbOj	razboj	Ncmsan
žEne	žena	Ncfpn
tkAju	tkati	Vmr3p
.	.	Z
		
i	i	Cc
na	na	S
decA	deca	Ncnpn
i	i	Cc
na	na	S
svAšta	svašta	Pi3n-a
i	i	Cc
.	.	Z
		
kudE	kude	Rgp
ni	mi	Pp1-pd
kakvO	kakav	Pi-nsa
odrEde	odrediti	Vmr3p
.	.	Z
		
ali	ali	Cc
jednA	jedan	Mlcfsn
pEsma	pesma	Ncfsn
jednO	jedan	Mlcnsn
jAje	jaje	Ncnsn
.	.	Z
		
i	i	Cc
mI	mi	Pp1-pn
pEvamo	pevati	Vmr1p
Igramo	igrati	Vmr1p
.	.	Z
		
i	i	Cc
dadU	dati	Vmr3p
ni	mi	Pp1-pd
nazbEremo	nazbrati	Vmr1p
jAjca	jajce	Ncnpa
i	i	Cc
sA	sad	Rgp
ni	mi	Pp1-pd
mAlo	malo	Rgp
.	.	Z
		
stOl	stajati	Vmr3s
kolkO	koliki	Pq-nsn
je	biti	Vcr3s
selO	selo	Ncnsn
nabrAmo	nabrati	Vmr1p
pUunu	pun	Agpfsay
vEliku	velik	Agpfsay
kOrpu	korpa	Ncfsa
.	.	Z
		
donEsamo	doneti	Vmr1p
istUrimo	isturiti	Vmr1p
jAjca	jajce	Ncnpa
.	.	Z
		
i	i	Cc
pa	pa	Cc
jOš	još	Rgp
idOmo	ići	Vme1p
zbirAmo	zbirati	Vmr1p
zbirAmo	zbirati	Vmr1p
i	i	Cc
će	hteti	Var3s
Idemo	ići	Vmr1p
uu	u	S
sUsedno	susedni	Agpnsay
selO	selo	Ncnsa
u	u	S
vavU	Vava	Npfsa
.	.	Z
		
i	i	Cc
srEtnemo	sresti	Vmr1p
se	sebe	Px---a
s	sa	S
vəvske	vəvski	Agpfpay
lAzarice	lazarica	Ncfpa
.	.	Z
		
onE	one	Pp3fpn
pošlE	poći	Vmp-pf
u	u	S
stOl	Stol	Npmsan
a	a	Cc
mI	mi	Pp1-pn
smo	biti	Var1p
pošlE	poći	Vmp-pf
u	u	S
vavU	Vava	Npfsa
.	.	Z
		
i	i	Cc
zasvaǵAmo	zasvaǵati	Vmr1p
se	sebe	Px---a
.	.	Z
		
počEmo	početi	Vmr1p
se	sebe	Px---a
svAǵamo	svaǵati	Vmr1p
počEmo	početi	Vmr1p
se	sebe	Px---a
bIemo	biti	Vmr1p
.	.	Z
		
ali	ali	Cc
njiniti	njin	Ps3msnt
muškArac	muškarac	Ncmsn
pOjak	jak	Agcmsnn
pa	pa	Cc
dOvati	dovatiti	Vmr3s
na	na	S
nAšetəgəv	naš	Ps1msa-t
.	.	Z
		
kOrpu	korpa	Ncfsa
pa	pa	Cc
svE	sav	Pi-nsa
pOlomi	polomiti	Vmr3s
jAjca	jajce	Ncnpa
.	.	Z
		
((Laughs))	((laughs))	X
lEele	lele	I
.	.	Z
		
lOm	lom	Ncmsn
je	biti	Var3s
bilO	biti	Vcp-sn
lOm	lom	Ncmsn
•	•	Z
i	i	Cc
te	ete	Qx
takO	tako	Rgp
e	biti	Var3s
lAzarica	lazarica	Ncfsn
bilA	biti	Vcp-sf
.	.	Z
		
i	i	Cc
tO	taj	Pd-nsn
je	biti	Vcr3s
tO	taj	Pd-nsn
Onda	onda	Rgp
•	•	Z
sUuper	super	Agpnsny
.	.	Z
		
cEel	cel	Agpmsa
dən	dən	Ncmsan
Odimo	oditi	Vmr1p
pEvamo	pevati	Vmr1p
premEnimo	premeniti	Vmr1p
se	sebe	Px---a
lEpo	lepo	Rgp
.	.	Z
		
kvo	kvo	Pr-nsn
z	za	S
nArodnu	narodni	Agpfsay
nOšnju	nošnja	Ncfsa
.	.	Z
		
ii	i	Cc
((ll))	((ll))	X
.	.	Z
		
krOšnja	krošnja	Ncfsn
uḱIteno	uḱItiti	Appnsny
vEzano	vezati	Appnsny
crva/	crva/	X
crvenA	crven	Agpfsny
mAšna	mašna	Ncfsn
.	.	Z
		
i	i	Cc
zbIramo	zbirati	Vmr1p
jAja	jaje	Ncnpa
zbIramo	zbirati	Vmr1p
kAd	kad	Cs
napUnimo	napuniti	Vmr1p
donesEmo	doneti	Vmr1p
.	.	Z
		
•	•	Z
kod	kod	S
nekUju	nekuj	Pi-fsa
tO	taj	Pd-nsn
stAvimo	staviti	Vmr1p
pa	pa	Cc
Idemo	ići	Vmr1p
dAlje	daleko	Rgc
.	.	Z
		
ee	e	I
sA	sad	Rgp
kudE	kude	Rgp
Ima	imati	Vmr3s
stAr	star	Agpmsnn
čovEk	čovek	Ncmsn
.	.	Z
		
onI	oni	Pp3mpn
ni	mi	Pp1-pd
stAve	staviti	Vmr3p
rUčak	ručak	Ncmsan
.	.	Z
		
ali	ali	Cc
pOsan	posan	Agpmsan
rUčak	ručak	Ncmsa
.	.	Z
		
kukUruz	kukuruz	Ncmsan
skUvaju	skuvati	Vmr3p
dadU	dati	Vmr3p
ni	mi	Pp1-pd
zRna	zrno	Ncnpa
ta	da	Cs
jedEmo	jesti	Vmr1p
.	.	Z
		
ii	i	Cc
pasUlj	pasulj	Ncmsan
skUvaju	skuvati	Vmr3p
ii	i	Cc
lEb	leb	Ncmsan
i	i	Cc
dadU	dati	Vmr3p
ni	mi	Pp1-pd
i	i	Cc
jedEmo	jesti	Vmr1p
ii	i	Cc
Idemo	ići	Vmr1p
dAlje	daleko	Rgc
.	.	Z
		
e	e	I
kudE	kude	Rgp
ne	ne	Qz
mOž	moći	Vmr3s
na	na	S
jednO	jedan	Mlcnsa
mEsto	mesto	Ncnsa
Odomo	otići	Vmr1p
.	.	Z
		
a	a	Cc
Oni	oni	Pp3mpn
nEčisti	nečist	Agpmpny
nEčisti	nečist	Agpmpny
pa	pa	Cc
vrAta	vrata	Ncnpn
otvOrena	otvoriti	Appnpny
jEdna	jedan	Mlcnpn
otvOrena	otvoriti	Appnpny
drUga	drugi	Mlonpn
.	.	Z
		
na	na	S
Ižu	iža	Ncfsa
u	u	S
Ižu	iža	Ncfsa
tU	tu	Rgp
pevAmo	pevati	Vmr1p
((ššš))	((ššš))	X
i	i	Cc
da	da	Cs
ni	mi	Pp1-pd
tUru	turati	Vmr3p
rUčak	ručak	Ncmsan
.	.	Z
		
ma	ma	I
kAkav	kakav	Pi-msa
ručAk	ručak	Ncmsan
mAni	manuti	Vmm2s
se	sebe	Px---a
mI	mi	Pp1-pn
ne	ne	Qz
mOže	moći	Vmr3s
ni	ni	Qz
da	da	Cs
glEdamo	gledati	Vmr1p
ta	ta	Cc
če	hteti	Var3s
da	da	Cs
.	.	Z
		
nEsmo	biti	Vcr1p
glAdne	gladan	Agpfpny
nEsmo	biti	Vcr1p
glAdne	gladan	Agpfpny
i	i	Cc
Odemo	otići	Vmr1p
si	sebe	Px---d
.	.	Z
		
pOsle	posle	Rgp
pa	pa	Cc
Ajde	hajde	Qx
.	.	Z
		
postAdomo	postati	Vma1p
.	.	Z
		
več	več	Rgp
devOjke	devojka	Ncfpn
nesmO	biti	Vcr1p
za	za	S
lAzaricu	lazarica	Ncfsa
nego	nego	Cc
Idemo	ići	Vmr1p
u	u	S
krAlja	kralj	Ncmsay
.	.	Z
		
krAlja	kralj	Ncmsay
zovEomo	zvati	Vme1p
.	.	Z
		
pOsle	posle	Rgp
počEmo	početi	Vmr1p
tIta	Tito	Npmsay
.	.	Z
		
Ajde	hajde	Qx
tItova	titov	Aspfsny
vOjska	vojska	Ncfsn
.	.	Z
		
nEkako	nekako	Rgp
bEše	biti	Vce3s
•	•	Z
na	na	S
krAj	kraj	Ncmsan
kəd	kəd	Cs
zavRšimo	završiti	Vmr1p
pEsmu	pesma	Ncfsa
mI	mi	Pp1-pn
kažEmo	kazati	Vmr1p
mlAda	mlad	Agpfsvy
vOjsko	vojska	Ncfsv
tItova	titov	Aspfsvy
.	.	Z
		
a	a	Cc
naprEd	napred	Rgp
krAlj	kralj	Ncmsn
kraljIcu	kraljica	Ncfsa
nAdigra	nadigrati	Vmr3s
.	.	Z
		
nadogrAǵu	nadograǵivati	Vmr3p
.	.	Z
		
kəd	kəd	Cs
se	sebe	Px---a
pEsma	pesma	Ncfsn
zavRši	završiti	Vmr3s
.	.	Z
		
ali	ali	Cc
tOj	taj	Pd-nsn
na	na	S
Uskrs	Uskrs	Npmsan
.	.	Z
		
na	na	S
Uskrs	Uskrs	Npmsan
se	sebe	Px---a
Ide	ići	Vmr3s
u	u	S
•	•	Z
krAlja	kralj	Ncmsay
.	.	Z
		
i	i	Cc
Idemo	ići	Vmr1p
•	•	Z
ček	čekati	Vmm2s
jA	ja	Pp1-sn
da	da	Cs
stAvim	staviti	Vmr1s
Ugalj	ugalj	Ncmsan
da	da	Cs
se	sebe	Px---a
ne	ne	Qz
ugAsi	ugasiti	Vmr3s
.	.	Z
		
i	i	Cc
sAd	sad	Rgp
•	•	Z
Idu	ići	Vmr3p
Osam	osam	Mlc
.	.	Z
		
Osam	osam	Mlc
Idemo	ići	Vmr1p
•	•	Z
devOjke	devojka	Ncfpn
.	.	Z
		
ali	ali	Cc
.	.	Z
		
jednO	jedan	Mlcnsn
se	sebe	Px---a
obučE	obući	Vmr3s
u	u	S
mUško	muški	Agpnsay
.	.	Z
		
i	i	Cc
na	na	S
•	•	Z
tRlica	trlica	Ncfsn
se	sebe	Px---a
zovE	zvati	Vmr3s
.	.	Z
		
čUkamo	čukati	Vmr1p
onE	onaj	Pd-fpa
g/	g/	X
gRsnice	grsnica	Ncfpa
.	.	Z
		
i	i	Cc
od	od	S
njI	oni	Pp3-pg
smo	biti	Var1p
prEle	presti	Vmp-pf
.	.	Z
		
tka/	tka/	X
smo	biti	Var1p
tkAle	tkati	Vmp-pf
cRge	crga	Ncfpa
.	.	Z
		
s/	s/	X
svE	sav	Pi-nsa
•	•	Z
slAmare	slamara	Ncfpa
što	što	Cs
onOj	onaj	Pd-nsa
što	što	Cs
onO	onaj	Pd-nsa
pUnimo	puniti	Vmr1p
.	.	Z
		
kao	kao	Cs
sAd	sad	Rgp
sa	sa	S
dušEci	dušek	Ncmpa
.	.	Z
		
ali	ali	Cc
mI	mi	Pp1-pn
smo	biti	Var1p
punIi	puniti	Vmp-pm
.	.	Z
		
sas	sas	S
takvO	takav	Pd-nsa
.	.	Z
		
smo	biti	Var1p
tkAle	tkati	Vmp-pf
tRga	trga	Ncfsn
Ima	imati	Vmr3s
/	/	Z
Imam	imati	Vmr1s
i	i	Cc
tkanO	tkati	Appnsay
enE	ene	Qx
Ima	imati	Vmr3s
i	i	Cc
prEdeno	presti	Appnsny
.	.	Z
		
mRzi	mrziti	Vmr3s
te	ti	Pp2-sa
da	da	Cs
donesEš	doneti	Vmr2s
da	da	Cs
vIš	videti	Vmr2s
((?))	((?))	X
.	.	Z
		
jA	ja	Pp1-sn
rəkO	reći	Vma1s
kIki	Kika	Npfsd
da	da	Cs
ga	on	Pp3msa
dAva	davati	Vmr3s
.	.	Z
		
a	a	Cc
On	on	Pp3msn
dovojdE	dovesti	Vmr3s
nEkvo	nekvo	Pi3nsa
da	da	Cs
rAdi	raditi	Vmr3s
.	.	Z
		
prEla	presti	Vmp-sf
sam	biti	Var1s
•	•	Z
od	od	S
plamUk	pamuk	Ncmsan
odi	odi	S
vUnu	vuna	Ncfsa
od	od	S
kl/	kl	X
tAj	taj	Pd-msn
klačIšta	klačište	Ncnpa
.	.	Z
		
svE	sav	Pi-nsn
je	biti	Var3s
tO	taj	Pd-nsn
prEdeno	presti	Appnsnyn
.	.	Z
		
i	i	Cc
tkAle	tkati	Vmp-pf
smo	biti	Var1p
tRge	trga	Ncfpa
sam	biti	Var1s
tkAla	tkati	Vmp-sf
.	.	Z
		
s/	s/	X
Imam	imati	Vmr1s
prEko	preko	S
pedEse	pedese	Mlc
tRge	trga	Ncfpa
•	•	Z
pa	pa	Cc
i	i	Cc
vIše	mnogo	Rgc
mOž	moći	Vmr3s
da	da	Cs
Ima	imati	Vmr3s
ali	ali	Cc
pedesEt	pedeset	Mlc
će	hteti	Var3s
i	oni	Pp3-pa
naprAim	napraiti	Vmr1s
.	.	Z
		
tkAla	tkati	Vmp-sf
sam	biti	Var1s
te	taj	Pd-fpa
tRge	trga	Ncfpa
mnOgo	mnogo	Rgp
lEpe	lep	Agpfpay
mOgu	moći	Vmr1s
vu	vi	Pp2-pd
i	i	Cc
pokAžem	pokazati	Vmr1s
.	.	Z
		
su	biti	Var3p
.	.	Z
		
mhm	mhm	I
mhm	mhm	I
aj	hajde	Qx
pOsle	posle	Rgp
.	.	Z
		
mOže	moći	Vmr3s
da	da	Cs
se	sebe	Px---a
i	i	Cc
pokAže	pokazati	Vmr3s
lEpo	lepo	Rgp
smo	biti	Var1p
tkAle	tkati	Vmp-pf
tO	taj	Pd-nsa
svE	sav	Pi-nsa
.	.	Z
		
i	i	Cc
uvodIla	uvoditi	Vmp-sf
sam	biti	Var1s
i	i	Cc
mitIla	mititi	Vmp-sf
sam	biti	Var1s
cRge	crga	Ncfpa
svE	sav	Pi-nsa
sam	biti	Var1s
radEla	raditi	Vmp-sf
kvO	kvo	Pi3n-n
je	biti	Vcr3s
.	.	Z
		
i	i	Cc
prEla	presti	Vmp-sf
sam	biti	Var1s
čIni	činiti	Vmr3s
mi	ja	Pp1-sd
se	sebe	Px---a
•	•	Z
nE	ne	Qz
znam	znati	Vmr1s
da	da	Cs
li	li	Qq
imAlo	imati	Vmp-sn
nekOj	nekoji	Pi-msa
žIcu	žica	Ncfsa
takO	tako	Rgp
.	.	Z
		
mRzi	mrziti	Vmr3s
te	ti	Pp2-sa
da	da	Cs
Ideš	ići	Vmr2s
En	eno	Qx
de	gde	Rgp
da	da	Cs
otkAčiš	otkačiti	Vmr2s
.	.	Z
		
marAm	marama	Ncfsn
cvetIḱe	cvetiḱ	Ncmpa
ko	koji	Pi3m-n
nE	ne	Qz
da	da	Cs
Idem	ići	Vmr1s
jA	ja	Pp1-sn
.	.	Z
		
pOsle	posle	Rgp
pOsle	posle	Rgp
.	.	Z
		
pOsle	posle	Rgp
pOsle	posle	Rgp
.	.	Z
		
Ajd	hajde	Qx
pOsle	posle	Rgp
će	hteti	Var3s
i	oni	Pp3-pa
puglEdu	pugledati	Vmr3p
.	.	Z
		
da	da	Cs
vIš	videti	Vmr2s
kvO	kvo	Pi3n-n
je	biti	Vcr3s
tO	taj	Pd-nsn
od	od	S
•	•	Z
pamUk	pamuk	Ncmsan
nE	ne	Qz
znam	znati	Vmr1s
nekOja	nekoji	Pi-fsn
da	da	Cs
lI	li	Qq
.	.	Z
		
je	biti	Var3s
prelA	presti	Vmp-sf
tAkvo	takav	Pd-nsa
ko	kao	Cs
jA	ja	Pp1-sn
što	što	Pi3n-a
sam	biti	Var1s
radEla	raditi	Vmp-sf
.	.	Z
		
i	i	Cc
tkanjE	tkanje	Ncnsn
svE	sav	Pi-nsn
mi	ja	Pp1-sd
je	biti	Var3s
išlO	ići	Vmp-sn
et/	et/	X
.	.	Z
		
Imam	imati	Vmr1s
Isto	isto	Rgp
i	i	Cc
blUzice	bluzica	Ncfpa
s	sa	S
jednU	jedan	Mlcfsa
iglU	igla	Ncfsa
sam	biti	Var1s
plEla	plesti	Vmp-sf
.	.	Z
		
džEmpiri	džempir	Ncmpa
s	sa	S
jednU	jedan	Mlcfsa
iglU	igla	Ncfsa
.	.	Z
		
tO	taj	Pd-nsn
e	biti	Var3s
svE	sve	Pi-nsn
s	sa	S
jednU	jedan	Mlcfsa
.	.	Z
		
sas	sas	S
jEdnu	jedan	Mlcfsa
•	•	Z
kAo	kao	Cs
kad	kad	Cs
hEklam	heklati	Vmr1s
Imam	imati	Vmr1s
i	i	Cc
hEklano	heklati	Appnsay
.	.	Z
		
od	od	S
pamUci	pamuk	Ncmpa
i	i	Cc
od	od	S
svE	sav	Pi-nsn
e	biti	Var3s
tO	taj	Pd-nsn
.	.	Z
		
Imam	imati	Vmr1s
i	i	Cc
tO	taj	Pd-nsa
sam	biti	Var1s
radEla	raditi	Vmp-sf
.	.	Z
		
Evo	evo	Qx
mOgu	moći	Vmr1s
da	da	Cs
vi	vi	Pp2-pd
pokAžem	pokazati	Vmr1s
i	i	Cc
hEklanoto	heklati	Appnsay-t
.	.	Z
		
svE	sav	Pi-nsa
da	da	Cs
vi	vi	Pp2-pd
pokAžem	pokazati	Vmr1s
.	.	Z
		
jer	jer	Cs
Imam	imati	Vmr1s
mUstrete	mustra	Ncfpa-t
Imam	imati	Vmr1s
.	.	Z
		
svE	sav	Pi-nsa
.	.	Z
		
Ima	imati	Vmr3s
mUstre	mustra	Ncfpa
Ima	imati	Vmr3s
svE	sav	Pi-nsa
sam	biti	Var1s
radEla	raditi	Vmp-sf
.	.	Z
		
i	i	Cc
tkAla	tkati	Vmp-sf
sam	biti	Var1s
i	i	Cc
siročE	siroče	Ncnsn
sam	biti	Var1s
bilA	biti	Vmp-sf
mAjku	majka	Ncfsa
si	sebe	Px---d
ne	ne	Qz
znAm	znati	Vmr1s
.	.	Z
		
i	i	Cc
od	od	S
malEna	malen	Agpfsny
kAd	kad	Cs
sam	biti	Var1s
iz	iz	S
škOlu	škola	Ncfsa
izlEzla	izleznuti	Vmp-sf
osnOvnu	osnovan	Agpfsay
.	.	Z
		
Otac	otac	Ncmsn
me	ja	Pp1-sa
e	biti	Var3s
molIl	moliti	Vmp-sm
da	da	Cs
Idem	ići	Vmr1s
jA	ja	Pp1-sn
.	.	Z
		
u	u	S
škOlu	škola	Ncfsa
•	•	Z
On	on	Pp3msn
je	biti	Var3s
vEć	već	Rgp
vidEl	videti	Vmp-sm
da	da	Cs
jA	ja	Pp1-sn
Odlično	odlično	Rgp
sam	biti	Var1s
prəšlA	proći	Vmp-sf
.	.	Z
		
u	u	S
škOlu	škola	Ncfsa
•	•	Z
•	•	Z
četvRti	četvrti	Mlomsny
rAzred	razred	Ncmsn
.	.	Z
		
Ajde	hajde	Qx
kAže	kazati	Vmr3s
a	a	Cc
petrIja	Petrija	Npfsn
se	sebe	Px---a
zovEm	zvati	Vmr1s
.	.	Z
		
Ajde	hajde	Qx
rEče	reći	Vma3s
nIje	biti	Vcr3s
lOše	loše	Rgp
tI	ti	Pp2-sn
da	da	Cs
Ideš	ići	Vmr2s
u	u	S
škOlu	škola	Ncfsa
rEče	reći	Vma3s
Imaš	imati	Vmr2s
pamtEnje	pamtenje	Ncnsa
mnOgo	mnogo	Rgp
lEpo	lep	Agpnsay
.	.	Z
		
ali	ali	Cc
jA	ja	Pp1-sn
nEmam	nemati	Vmr1s
mAjku	majka	Ncfsa
bAba	baba	Ncfsn
stAra	star	Agpfsny
ni	mi	Pp1-pa
čUva	čuvati	Vmr3s
.	.	Z
		
mI	mi	Pp1-pn
Idemo	ići	Vmr1p
ta	da	Cs
